Model,Year,Sales_Volume
X1,2024,7799
i3,2011,2218
i3,2024,6028
X6,2010,4470
i3,2011,5626
7 Series,2016,2629
5 Series,2019,4640
7 Series,2014,8113
X5,2018,602
i8,2012,6970
5 Series,2011,8048
X3,2024,4281
M3,2013,8349
M5,2011,6411
i8,2020,481
3 Series,2016,9556
i3,2019,3140
X5,2015,467
5 Series,2017,5342
X1,2022,3240
i8,2014,9876
X6,2011,4776
7 Series,2022,5752
X5,2013,750
M5,2010,6271
i3,2011,6936
M5,2013,7232
M5,2015,3076
3 Series,2013,532
X1,2013,6460
3 Series,2023,5550
5 Series,2020,7220
X6,2019,9208
7 Series,2019,8660
X6,2011,8714
X1,2018,8153
M3,2021,8676
i3,2019,7382
3 Series,2017,5213
7 Series,2017,3208
7 Series,2014,9634
X5,2012,4148
3 Series,2015,5675
M3,2023,1541
M3,2018,5127
X6,2017,6298
X5,2016,8887
M5,2023,4402
5 Series,2020,3681
X3,2024,6883
M5,2017,4595
X1,2013,6867
X1,2015,3260
i3,2024,7383
X3,2024,2329
i8,2023,1600
7 Series,2014,8975
X1,2021,4111
X6,2011,5447
i3,2017,3731
X5,2012,6262
7 Series,2023,1206
i8,2014,3769
5 Series,2017,8401
M5,2020,432
3 Series,2024,3544
M3,2018,4579
5 Series,2022,5186
7 Series,2024,7436
M5,2018,1821
M5,2023,5853
7 Series,2014,8676
X1,2011,1657
X5,2016,9499
X6,2020,5300
5 Series,2020,2419
7 Series,2016,1164
7 Series,2024,3811
X5,2021,6563
X5,2022,1493
M5,2017,5528
X5,2017,3728
X5,2014,1337
i3,2024,5671
3 Series,2010,6873
X5,2022,8451
X3,2020,830
X1,2022,8062
M3,2013,591
M3,2013,535
X3,2024,4699
X6,2020,2200
5 Series,2012,2577
3 Series,2017,7893
i8,2012,9066
X1,2022,4107
M5,2014,6989
3 Series,2011,3989
X3,2015,4898
3 Series,2024,1672
5 Series,2015,5078
i3,2017,6184
5 Series,2017,3303
i8,2010,6669
i8,2014,3775
i3,2011,8166
M5,2019,3904
i8,2021,9400
7 Series,2014,4194
5 Series,2019,910
i8,2021,7450
i8,2018,623
X3,2013,9487
X5,2017,8675
M3,2010,8062
3 Series,2017,6781
i8,2015,741
X1,2017,5949
3 Series,2015,4099
M3,2020,4613
M5,2012,2040
X5,2024,2424
X6,2021,6985
7 Series,2024,5308
X3,2020,4211
X1,2017,399
i8,2014,8965
5 Series,2021,7134
M5,2019,9725
M3,2014,2553
i8,2024,6715
7 Series,2021,6736
i8,2016,8600
7 Series,2015,636
M5,2018,1369
X3,2016,8694
5 Series,2012,3485
X5,2020,1565
X5,2020,3082
i3,2021,4595
3 Series,2014,4114
3 Series,2018,204
5 Series,2020,7532
5 Series,2022,8380
i3,2024,4435
i8,2019,6816
5 Series,2023,3624
X6,2011,225
3 Series,2010,6474
M5,2020,9340
X3,2017,4322
X6,2017,3220
M5,2011,9403
X6,2023,6597
X1,2022,6433
X5,2017,7923
i3,2014,5994
5 Series,2011,3751
5 Series,2016,919
5 Series,2016,5719
X1,2012,3804
7 Series,2023,6879
5 Series,2010,9627
X5,2020,2884
X3,2013,4777
i8,2011,3585
X5,2013,8447
X1,2017,4654
i8,2011,8382
X1,2010,5861
i3,2020,4873
3 Series,2023,4673
7 Series,2024,7967
i8,2024,4373
3 Series,2012,821
i8,2019,5736
X1,2016,2055
i8,2022,7162
X5,2021,6988
7 Series,2015,6190
i3,2015,636
X5,2016,3185
i3,2017,887
X1,2012,8709
X6,2012,5697
i8,2019,3481
X3,2022,7300
7 Series,2017,5572
3 Series,2021,7813
5 Series,2022,4061
X1,2023,2343
i3,2022,8023
X1,2016,6346
i8,2019,5603
7 Series,2014,982
7 Series,2013,5064
M5,2015,6541
7 Series,2018,3176
X1,2015,2053
X5,2017,1499
X3,2010,613
M5,2021,6655
X6,2023,5864
M3,2015,9279
X6,2023,3080
X3,2023,7692
i3,2011,5373
X3,2012,217
M3,2015,8137
i3,2011,8199
M5,2013,6705
5 Series,2015,2475
3 Series,2014,7692
7 Series,2015,9860
M3,2024,8979
i8,2015,3271
X3,2017,5085
i8,2018,5748
X3,2014,9820
i3,2015,9547
X6,2015,1275
X6,2015,6793
5 Series,2011,9842
M5,2013,2994
7 Series,2010,7854
i8,2023,4359
5 Series,2021,7248
X1,2010,9649
i3,2010,7111
i8,2016,6430
3 Series,2010,2847
X6,2015,908
M3,2011,7908
X3,2015,9498
X1,2015,3365
M3,2021,1592
M5,2020,8010
5 Series,2012,5336
X1,2024,5480
3 Series,2017,5331
M5,2020,6235
i8,2013,9471
M5,2022,7397
M5,2016,7032
7 Series,2013,7223
X1,2010,8382
X6,2015,3613
5 Series,2014,1208
3 Series,2018,2423
7 Series,2024,4931
X3,2023,6508
3 Series,2023,9516
5 Series,2024,5768
X6,2018,4313
X6,2021,5234
X5,2020,2398
5 Series,2022,3111
5 Series,2017,578
i8,2024,7419
i8,2016,2380
3 Series,2023,9935
i3,2011,4474
5 Series,2023,5707
X6,2017,1129
M3,2012,2990
7 Series,2015,4592
X1,2019,1775
X3,2016,979
M5,2021,3897
M5,2015,9670
3 Series,2014,5299
X6,2013,416
5 Series,2011,4553
5 Series,2018,1755
i8,2023,9248
X6,2016,9112
X1,2016,6809
i8,2013,7897
7 Series,2023,4916
M5,2014,5204
M3,2015,978
5 Series,2021,1836
M5,2020,2840
X5,2021,8019
M3,2011,5865
M3,2013,789
M5,2024,9731
X5,2022,4700
X5,2013,5873
X3,2021,9769
3 Series,2022,9707
X5,2013,9265
7 Series,2016,9217
X1,2022,7600
X5,2016,7363
7 Series,2016,4528
M3,2016,455
X1,2011,4919
M5,2014,9123
M3,2019,3825
i8,2011,1793
X5,2014,9664
i8,2021,1912
3 Series,2015,9851
7 Series,2012,8009
5 Series,2015,4643
5 Series,2024,3005
M3,2014,1129
X5,2013,4547
i8,2019,1750
5 Series,2018,8775
3 Series,2020,4236
i3,2023,6223
X6,2017,5516
X6,2021,3522
3 Series,2016,5139
M5,2020,3376
3 Series,2024,2772
M5,2010,9743
3 Series,2018,8682
7 Series,2018,9843
7 Series,2015,947
M3,2016,5960
X6,2022,610
i8,2012,2650
i8,2014,106
i3,2016,332
X6,2010,8352
i8,2021,1023
X1,2010,8725
i3,2014,7096
X6,2018,2953
X3,2016,5144
X5,2010,725
M5,2022,9203
M3,2022,3549
3 Series,2024,2263
3 Series,2021,1257
7 Series,2014,3590
7 Series,2024,565
5 Series,2017,7305
i3,2017,5659
X3,2021,2487
i8,2011,1917
X5,2016,5916
M5,2019,3763
i3,2014,4547
X3,2018,9419
X1,2012,700
5 Series,2010,6877
3 Series,2022,8062
M3,2013,9114
X3,2016,9284
X1,2010,6514
i3,2011,798
3 Series,2023,4191
5 Series,2014,3042
5 Series,2018,3293
7 Series,2023,6902
i8,2010,6550
3 Series,2021,292
5 Series,2013,8781
X5,2021,1843
5 Series,2023,9237
X6,2012,549
M5,2023,5831
5 Series,2014,9686
X3,2014,7747
M3,2019,8015
X1,2011,7559
M3,2014,9542
X6,2018,7177
X5,2014,2060
7 Series,2024,2508
X1,2020,9953
M5,2019,3683
3 Series,2011,9718
M3,2016,3439
i3,2024,5966
M3,2015,6089
X6,2016,5698
M3,2017,1441
X6,2019,4263
i8,2014,4258
5 Series,2011,1097
i8,2016,8804
X5,2016,2549
3 Series,2017,3011
X6,2016,2061
M3,2019,6271
X1,2016,6890
i8,2023,7463
5 Series,2022,2598
X3,2018,5943
i8,2017,3064
3 Series,2024,5412
7 Series,2011,2108
X6,2011,5450
5 Series,2016,4603
7 Series,2019,2262
3 Series,2024,413
X5,2020,9912
i3,2022,692
5 Series,2024,2621
i8,2019,4316
X3,2012,3742
3 Series,2010,5296
M5,2018,140
3 Series,2023,284
X1,2024,5821
i3,2023,9233
X5,2023,9331
X5,2012,5973
3 Series,2010,1018
X3,2015,5995
M5,2013,9047
3 Series,2023,8310
X3,2010,6457
X5,2013,7692
5 Series,2017,7885
3 Series,2020,6830
X5,2016,1172
X5,2024,5407
5 Series,2021,7557
M3,2010,9321
X5,2019,1736
3 Series,2021,576
X1,2018,4667
3 Series,2015,9484
M3,2011,2102
5 Series,2012,8979
3 Series,2016,2250
i8,2012,9887
3 Series,2022,9155
X3,2012,2257
X6,2014,808
M5,2012,1706
X3,2012,7084
X1,2020,9612
5 Series,2014,9922
M5,2023,6334
X5,2014,6871
i3,2021,1511
M3,2018,6225
3 Series,2010,4443
i3,2023,6949
i3,2010,2973
X5,2020,6513
7 Series,2023,6285
M5,2018,6924
7 Series,2014,3701
X6,2013,7140
i8,2011,2781
7 Series,2021,5878
i8,2018,111
M3,2015,6525
M5,2024,4712
X6,2018,2612
5 Series,2014,1759
X3,2013,7403
i3,2016,8430
X6,2014,3514
M5,2017,2144
M5,2017,1115
X6,2022,3889
3 Series,2011,5999
3 Series,2022,5775
X6,2024,9670
X1,2014,5518
X6,2019,7164
M3,2017,4384
7 Series,2012,4134
X1,2016,9874
X6,2012,8282
X6,2024,1656
i3,2015,6614
M5,2011,5812
X1,2015,2109
i3,2015,2215
X6,2017,3890
7 Series,2014,3290
i3,2023,7755
M3,2010,4476
M3,2024,875
3 Series,2017,3882
7 Series,2021,6271
M3,2018,7072
5 Series,2010,7368
X6,2014,6702
X5,2021,3029
3 Series,2015,5509
i8,2013,1666
i8,2023,8433
5 Series,2020,1073
M5,2011,1176
X5,2014,6873
i8,2023,5388
M5,2023,2548
5 Series,2013,1681
7 Series,2022,9080
7 Series,2016,9167
X1,2015,5357
i3,2012,2103
i3,2018,6837
X3,2023,2303
X3,2013,6889
i3,2024,2763
i3,2020,6941
5 Series,2014,6344
X1,2023,2460
i3,2012,4675
X6,2017,8416
X1,2020,4065
7 Series,2016,3007
X3,2020,8054
X5,2020,9840
X6,2024,2782
X1,2016,3855
X6,2017,5987
3 Series,2016,4697
3 Series,2012,7580
M3,2012,6500
5 Series,2011,1272
X6,2022,1876
i3,2010,2219
X6,2014,6090
M5,2021,5773
i3,2013,7882
M5,2024,7727
X1,2022,2313
M5,2020,4496
M3,2011,7288
i8,2010,1918
i8,2023,2000
X5,2023,6843
7 Series,2012,3798
5 Series,2022,8140
X6,2015,1783
5 Series,2022,5828
X1,2011,2690
i8,2019,3631
3 Series,2024,8259
M3,2022,852
X3,2016,3757
M3,2020,9763
5 Series,2016,6400
M3,2020,3295
X1,2012,6919
7 Series,2023,5348
7 Series,2010,2241
M3,2018,7163
X6,2020,6956
X1,2014,8803
i3,2011,3321
3 Series,2024,7214
M3,2017,2654
X5,2021,920
X6,2019,587
M3,2019,4484
7 Series,2013,2606
i3,2020,6266
M5,2019,3740
M5,2021,2972
i8,2016,3290
X5,2023,3096
i8,2022,3534
3 Series,2014,2972
M5,2022,987
X6,2012,5859
X3,2019,184
X5,2017,2446
X1,2011,8347
i3,2010,2850
i8,2014,7630
X3,2020,7343
M3,2013,4842
X3,2020,538
3 Series,2019,2359
M5,2024,5888
5 Series,2016,7089
i8,2024,9111
7 Series,2022,3075
5 Series,2018,2549
5 Series,2015,1672
X3,2020,4391
X6,2010,5435
i3,2024,8795
3 Series,2017,729
i3,2011,5886
i8,2013,7293
i8,2012,8274
M3,2015,6572
3 Series,2011,4184
X6,2014,1819
M5,2020,7867
X6,2018,1669
X1,2024,5690
M5,2012,921
X1,2011,707
X5,2011,7728
X1,2024,8337
M5,2018,177
M5,2015,9590
M5,2011,2816
i8,2012,227
X6,2024,9785
M5,2023,3517
X6,2010,5742
X6,2011,7361
3 Series,2024,4570
i8,2011,7044
M3,2020,3766
X3,2011,8830
X5,2016,6637
5 Series,2012,5438
X5,2022,5378
i8,2024,1475
X1,2023,2163
M3,2020,5391
X1,2013,8357
M3,2011,2628
M5,2014,2527
i3,2023,5133
M3,2018,5230
7 Series,2021,2366
M5,2018,4768
M3,2016,1943
3 Series,2021,1351
X3,2017,8756
7 Series,2022,7693
5 Series,2023,9106
7 Series,2014,1207
X5,2014,4324
3 Series,2021,1397
X1,2012,253
X3,2015,9605
X6,2010,4020
X1,2012,5608
i8,2020,5614
5 Series,2011,6928
i8,2016,8738
i3,2018,6370
X6,2013,9715
X5,2016,8882
X1,2017,8238
5 Series,2019,5956
X1,2011,3815
M3,2016,7318
i8,2022,5527
X3,2021,9558
i3,2012,253
i3,2017,6705
X6,2015,197
X5,2012,4314
X1,2017,9044
i3,2020,9669
X1,2022,4473
i8,2012,8069
i8,2018,3018
X6,2020,9490
i3,2012,2305
X1,2010,8987
i3,2022,5493
X6,2011,4409
5 Series,2013,1189
X6,2022,6133
X1,2020,7759
i3,2011,756
M3,2013,1072
5 Series,2013,6499
i8,2013,5069
X5,2010,6624
3 Series,2018,5936
i3,2019,1080
i3,2020,3264
X3,2016,6647
X6,2011,3877
X5,2012,9553
i8,2022,1132
M3,2017,3654
i3,2016,460
7 Series,2013,8115
M5,2013,2841
X3,2018,5975
7 Series,2024,6305
M5,2014,1481
5 Series,2023,9368
M5,2022,987
X3,2020,2243
5 Series,2014,6871
M3,2024,7374
7 Series,2016,403
X5,2010,3855
X5,2012,7318
X1,2011,8977
M3,2020,8401
3 Series,2019,1216
i3,2015,9055
X1,2020,1399
X3,2021,222
X6,2015,563
5 Series,2019,9537
X1,2010,783
X6,2023,1723
M3,2023,1668
X3,2015,6461
i8,2019,6170
X3,2011,2558
5 Series,2020,6856
M5,2013,1488
X6,2015,7320
X6,2012,4585
X1,2012,4323
M5,2021,9805
5 Series,2012,3957
X6,2013,7053
M3,2018,4414
M3,2013,3677
X1,2022,6167
X5,2013,4590
X6,2013,5901
i3,2016,1868
M5,2014,7450
3 Series,2021,536
3 Series,2011,1155
i3,2016,4442
X6,2012,4797
X6,2020,4514
7 Series,2010,3689
X1,2018,4908
X3,2014,503
i3,2019,5281
5 Series,2010,8525
X6,2020,7087
X6,2010,1452
X6,2010,1167
M3,2021,1780
i8,2018,802
M5,2022,6928
X3,2017,5455
X6,2020,8058
i3,2022,9476
X5,2024,6216
3 Series,2022,8134
3 Series,2015,4592
X5,2019,511
X3,2024,3352
M5,2024,7690
X3,2015,2948
M5,2015,9316
X5,2013,8027
M3,2014,754
X5,2019,4350
X3,2012,4516
5 Series,2012,6274
M5,2019,8925
i8,2016,9305
7 Series,2014,3202
5 Series,2017,6157
M5,2014,4151
7 Series,2021,6276
X6,2013,1637
3 Series,2023,2019
3 Series,2012,7202
X3,2021,8250
5 Series,2011,6186
7 Series,2012,6531
i8,2016,5595
5 Series,2017,4905
X3,2024,3401
X5,2014,7043
5 Series,2020,3259
X5,2010,3053
X5,2012,9137
X3,2013,2266
M5,2019,828
i3,2022,288
X6,2022,102
X5,2021,4381
7 Series,2013,9481
M5,2021,8501
i8,2010,1821
X1,2019,6782
X6,2018,4518
X6,2021,5968
X3,2019,1838
M5,2024,8402
X5,2024,8196
7 Series,2013,9631
M5,2011,2473
i3,2022,9925
M5,2018,7501
M3,2023,8484
X1,2013,3281
X3,2013,3090
i8,2020,3890
i3,2015,2966
5 Series,2017,6073
i3,2014,4262
M3,2021,4593
X1,2017,7614
i3,2010,3139
5 Series,2022,1265
X5,2013,2395
X5,2010,7147
X5,2012,9348
X1,2020,4400
M3,2016,1501
i3,2010,8996
3 Series,2014,8156
X1,2010,5756
7 Series,2015,5539
X1,2018,3479
X3,2012,3065
X3,2020,4781
X6,2020,4869
i8,2023,575
M3,2021,3757
i3,2024,9183
3 Series,2015,505
X5,2013,1273
X5,2015,4034
M3,2011,4460
M3,2013,1382
X1,2022,6803
i8,2022,8899
X6,2016,8574
X6,2020,1188
i8,2015,2058
i8,2018,3695
X5,2020,8154
7 Series,2016,3929
i8,2010,8701
5 Series,2015,1783
M5,2020,9956
3 Series,2012,2200
X3,2017,5356
M3,2022,9340
M3,2010,8559
X6,2019,1506
M3,2011,9563
5 Series,2012,7911
7 Series,2023,3817
X1,2012,6818
M3,2016,1620
3 Series,2022,5056
M3,2017,8514
i8,2024,7180
3 Series,2018,5614
M3,2016,6906
M5,2017,3089
X6,2020,4085
3 Series,2024,644
X6,2015,4741
X3,2011,7197
X1,2010,6222
7 Series,2012,4432
X1,2018,9355
7 Series,2022,8255
5 Series,2016,3859
i8,2011,6262
i3,2023,7947
X5,2010,8206
X3,2011,3662
5 Series,2024,6388
5 Series,2012,7008
M5,2023,6983
M5,2015,8184
i8,2021,4554
7 Series,2018,6815
5 Series,2017,683
X1,2019,8187
M3,2018,8476
M3,2020,7161
i3,2020,6846
M5,2017,7500
M5,2016,2992
3 Series,2015,4042
3 Series,2017,5966
5 Series,2015,1771
X6,2011,4572
7 Series,2022,6728
X5,2018,5139
X6,2018,514
3 Series,2012,8262
M3,2018,8649
5 Series,2011,4000
5 Series,2021,654
X6,2023,3692
7 Series,2012,328
3 Series,2023,2634
X6,2015,5137
X6,2023,7985
3 Series,2013,380
M3,2017,2596
M3,2010,5778
i3,2022,1702
X3,2015,2542
X5,2011,5278
X6,2015,9180
X1,2023,7190
5 Series,2010,7864
3 Series,2024,4288
X6,2011,278
7 Series,2018,5437
X3,2015,830
M5,2017,5780
M3,2016,4132
i3,2018,9582
X5,2018,5829
X3,2020,9450
M5,2013,576
7 Series,2016,2923
M3,2014,257
i3,2016,1783
X1,2013,999
7 Series,2021,1790
3 Series,2019,4426
i8,2020,6895
X1,2020,108
M3,2010,8923
M5,2013,6370
X6,2024,9980
i8,2022,8244
i3,2019,4413
M5,2024,3434
i3,2012,4227
M5,2018,6686
5 Series,2014,7460
i8,2013,9080
X5,2017,3264
M5,2024,6476
X6,2014,2990
X6,2012,6489
7 Series,2011,3242
3 Series,2024,6419
M3,2017,2716
5 Series,2021,3589
X6,2011,5501
M3,2023,8198
X6,2017,2140
X6,2014,7278
i3,2017,4616
7 Series,2014,536
3 Series,2010,5905
X6,2021,555
i3,2022,1979
M3,2020,6352
5 Series,2023,3362
7 Series,2020,3724
5 Series,2011,9045
X5,2023,6725
5 Series,2015,7028
3 Series,2012,7077
X6,2017,1853
X1,2014,2529
5 Series,2012,3219
M5,2021,6344
X3,2019,712
X3,2016,4056
X5,2023,4568
i8,2017,1220
i3,2013,3762
X3,2022,7561
X6,2022,2033
X3,2020,2319
M3,2018,846
X1,2015,4579
i8,2023,4189
M3,2010,9291
X3,2014,3155
7 Series,2014,8253
X3,2016,8460
X5,2016,4418
M5,2015,2520
5 Series,2024,1623
3 Series,2024,9562
7 Series,2017,4483
M3,2011,3354
i8,2023,3666
X6,2022,1313
X3,2022,4703
X6,2016,2796
M5,2019,2900
X5,2024,3270
M5,2016,9062
M3,2013,250
M3,2021,8977
M5,2019,4776
X1,2011,8307
M3,2013,295
X3,2013,8905
M3,2021,5957
X5,2021,2997
X1,2015,9586
7 Series,2023,707
M5,2016,5464
i8,2012,4076
i3,2024,7995
X5,2019,9754
7 Series,2010,7365
i3,2012,4013
3 Series,2018,2618
M5,2010,722
i3,2022,103
3 Series,2017,6930
M3,2011,1184
X5,2015,3366
X3,2012,5681
i8,2016,9233
M3,2011,6860
X6,2013,8293
M5,2019,6347
X3,2018,6566
i8,2015,6081
X3,2013,3314
i8,2011,9254
i3,2019,6165
M3,2023,2170
M3,2018,7410
M5,2024,5792
i8,2013,3443
5 Series,2018,2156
5 Series,2023,6227
X1,2011,6825
5 Series,2016,7843
X3,2020,9896
X5,2020,4539
M5,2014,2849
X6,2017,2589
7 Series,2020,4913
X6,2023,272
5 Series,2017,7168
i3,2023,2026
X3,2023,8441
X1,2013,6964
X1,2022,3185
X5,2013,7628
X6,2024,9467
X1,2017,9496
X3,2012,5812
X3,2016,3864
X1,2017,6541
X1,2017,4119
5 Series,2020,7113
M5,2019,9037
M5,2013,3786
X5,2018,8999
X3,2024,1402
M3,2019,5598
7 Series,2013,4119
X5,2017,2178
X3,2015,2348
X3,2014,9418
M3,2024,3068
i8,2013,9059
M5,2014,4468
3 Series,2024,8086
M5,2022,1422
X3,2024,3977
X1,2020,7471
5 Series,2010,8750
X1,2016,9578
7 Series,2017,1115
M3,2021,9457
M5,2018,8839
i3,2022,5073
X1,2012,3139
M5,2024,810
i8,2018,3675
i8,2019,3646
3 Series,2014,5768
X5,2019,698
M5,2015,6553
X3,2010,8902
7 Series,2018,3721
M3,2018,9502
7 Series,2015,9512
i3,2017,5044
M5,2013,3936
X3,2014,9170
i8,2014,9328
X1,2016,8136
7 Series,2016,5315
X5,2016,6825
X1,2014,6238
i3,2013,545
M5,2017,3885
M3,2010,9580
M3,2010,5958
5 Series,2015,244
M5,2011,444
7 Series,2021,5383
X3,2012,7382
M3,2013,868
X5,2023,9314
M3,2011,8637
X3,2019,3727
X5,2016,3887
3 Series,2024,784
X1,2019,4672
M3,2010,8688
i8,2012,2149
7 Series,2011,8035
3 Series,2022,8154
X3,2018,1186
3 Series,2017,7592
X3,2012,4646
3 Series,2014,8960
M3,2012,5172
M5,2023,9082
3 Series,2020,2469
i3,2022,7860
X1,2021,8680
i3,2020,4617
i8,2021,5221
X1,2020,5934
X6,2015,3155
7 Series,2014,6438
M3,2020,7576
i3,2011,9975
M5,2023,5580
7 Series,2019,6437
X6,2017,9438
M3,2015,1405
M3,2023,966
3 Series,2024,6634
X6,2012,2171
7 Series,2022,7952
X5,2024,2418
X1,2022,434
7 Series,2010,7133
3 Series,2014,6735
5 Series,2021,8955
X5,2020,6030
i8,2011,628
5 Series,2022,9876
M3,2011,3783
X1,2018,4815
M5,2020,9610
X3,2022,4175
X3,2024,8437
i3,2019,3711
X1,2016,3156
7 Series,2015,6806
M3,2024,8213
5 Series,2022,4004
i8,2010,9393
M5,2024,5556
i3,2023,9938
X1,2019,999
3 Series,2011,7425
i3,2020,7925
3 Series,2016,1651
i8,2024,922
M5,2012,532
X6,2011,6473
5 Series,2015,5217
X1,2017,2192
X5,2024,7021
M5,2017,8431
7 Series,2020,5538
i8,2011,390
7 Series,2015,8737
X5,2021,673
X5,2014,7398
7 Series,2016,5502
X1,2013,3861
X6,2021,3750
7 Series,2022,3908
X5,2011,3380
X5,2019,3906
M3,2012,4611
3 Series,2018,1012
X5,2019,5869
i8,2017,2866
X5,2022,3689
7 Series,2018,2091
X6,2014,735
i3,2022,9135
M5,2014,6605
M3,2016,7455
i3,2016,4288
X5,2010,6029
X3,2021,4167
X5,2024,2655
i3,2023,6644
i8,2014,2078
M3,2017,1261
7 Series,2016,482
i8,2020,4275
X1,2011,462
5 Series,2023,5375
M3,2017,5551
X5,2011,3280
i8,2019,6892
M5,2010,1230
M3,2020,8810
X5,2020,9949
X1,2023,7849
i8,2020,4501
i8,2012,3077
i3,2012,9802
7 Series,2015,1274
3 Series,2021,8145
M3,2012,3153
X3,2016,9069
X6,2017,1416
X5,2012,7165
M3,2018,4203
X3,2010,8866
X3,2024,2317
X1,2012,7910
M5,2021,5233
X5,2012,2760
X3,2016,3748
M5,2020,7440
i3,2020,398
3 Series,2014,8154
X5,2013,5995
X3,2011,4075
M5,2016,5719
5 Series,2012,2981
7 Series,2016,9546
X6,2019,3341
M3,2021,4377
7 Series,2016,8737
X5,2020,2761
3 Series,2011,6724
5 Series,2016,5888
5 Series,2015,7338
M3,2019,2137
X6,2013,7925
M5,2020,7459
3 Series,2014,248
7 Series,2021,4423
M3,2017,7852
X5,2014,3711
7 Series,2012,8098
i3,2011,158
M3,2015,8227
i8,2015,9293
X3,2016,2647
X1,2017,8129
X1,2013,7893
X5,2021,405
X1,2017,9835
M3,2021,9161
X6,2010,2470
3 Series,2015,3286
M3,2015,8950
X6,2012,9839
M3,2018,474
i8,2021,1304
M3,2021,9672
i3,2014,4592
7 Series,2024,1076
M3,2010,8991
X3,2016,2243
i3,2019,5667
5 Series,2024,2721
3 Series,2023,6509
i8,2012,6352
7 Series,2019,2932
X1,2019,7825
5 Series,2020,6412
i8,2013,4404
M5,2015,3187
M5,2017,5019
X5,2022,9769
i8,2013,556
i8,2024,269
M5,2021,9789
M5,2018,2629
X5,2017,5586
X6,2019,2619
7 Series,2019,813
i3,2015,9575
X3,2016,6057
3 Series,2017,823
7 Series,2011,3180
X1,2014,5429
3 Series,2022,3787
M5,2016,8493
i3,2017,7998
7 Series,2014,8451
5 Series,2012,6630
i8,2024,8427
X5,2015,5546
M5,2014,4104
3 Series,2017,1354
X1,2018,6142
M3,2018,3904
i3,2021,8980
M3,2021,7118
3 Series,2015,9192
i8,2024,9605
X5,2013,3987
5 Series,2013,1947
3 Series,2018,3119
3 Series,2013,8829
M5,2017,2052
5 Series,2018,3618
X5,2014,4703
X5,2022,3014
X5,2015,6652
i3,2012,9417
5 Series,2021,2335
i8,2014,6202
M5,2014,4125
X6,2024,6791
M5,2023,4167
3 Series,2011,8315
5 Series,2019,6849
i8,2015,6216
7 Series,2018,6551
5 Series,2020,1655
7 Series,2024,1509
i3,2016,9145
M3,2023,4860
7 Series,2017,8630
X6,2011,142
7 Series,2020,454
X5,2022,1642
i8,2023,5372
X3,2018,4942
X5,2012,9493
X6,2019,8107
5 Series,2014,2612
M5,2023,8457
7 Series,2016,8809
3 Series,2013,5491
X1,2016,3292
X3,2017,6179
X1,2024,6792
X5,2022,7721
X6,2019,5941
i8,2023,4550
7 Series,2019,8289
X1,2013,5176
X3,2024,5555
7 Series,2014,469
5 Series,2020,8094
X5,2012,2050
X5,2014,7783
i8,2017,8499
7 Series,2012,8695
M5,2024,9817
M5,2023,7184
7 Series,2022,9318
M5,2014,2841
X6,2019,3202
3 Series,2010,5676
3 Series,2011,144
i3,2012,6694
X5,2010,6789
X6,2022,269
7 Series,2020,2874
X5,2021,8969
M3,2020,3435
M5,2018,7684
M5,2018,577
M3,2014,7061
i3,2023,9799
X3,2013,6559
7 Series,2014,223
M5,2013,3501
3 Series,2021,2474
X5,2014,3273
X1,2016,109
X5,2020,9930
X5,2017,8636
X5,2011,1387
7 Series,2013,6272
3 Series,2017,9694
X3,2016,2504
X1,2018,4335
3 Series,2014,2361
5 Series,2015,3831
X3,2024,5410
7 Series,2020,4860
X5,2017,5501
3 Series,2024,8313
5 Series,2021,3091
3 Series,2023,2207
i3,2024,2130
i3,2020,6113
7 Series,2024,8203
X6,2014,5715
i3,2023,486
X1,2018,6021
5 Series,2013,9631
7 Series,2017,7645
X1,2021,2506
X3,2023,6442
X3,2012,6878
7 Series,2014,1832
X6,2024,8325
M5,2017,9785
i8,2024,9414
5 Series,2019,176
3 Series,2021,4906
X1,2016,6601
M5,2010,5381
5 Series,2021,434
X3,2013,6819
X6,2011,2439
M5,2011,7314
3 Series,2022,9862
X6,2024,7715
7 Series,2016,2896
i8,2021,1345
M3,2021,8691
3 Series,2012,3221
7 Series,2012,7979
i3,2024,998
X3,2015,6401
i8,2015,1288
3 Series,2010,7885
X3,2024,4333
7 Series,2024,8754
M3,2024,6213
3 Series,2010,5735
X6,2020,3646
i3,2015,824
X5,2016,6638
X1,2018,3630
X3,2013,6237
i3,2023,1755
3 Series,2019,4324
X3,2015,845
3 Series,2021,6627
i8,2012,6305
M3,2022,3860
X1,2022,598
5 Series,2020,3251
X6,2013,3779
X6,2018,1223
X1,2023,5482
X1,2023,6884
5 Series,2010,2247
i3,2014,6415
M5,2024,8803
X6,2024,7209
X3,2020,226
i3,2016,9702
7 Series,2012,1476
M3,2024,1828
M5,2011,4841
X1,2022,7251
X1,2020,4158
7 Series,2011,4804
M3,2010,4732
X3,2014,6772
3 Series,2022,1733
M3,2012,8068
X6,2020,9577
M5,2021,4065
X3,2016,4122
5 Series,2010,215
X5,2018,2471
X3,2023,4679
X1,2011,8725
5 Series,2017,5865
X3,2019,6427
M5,2013,3071
3 Series,2015,5710
X3,2018,3757
7 Series,2016,4845
i8,2024,3809
3 Series,2017,9087
X6,2024,8893
3 Series,2016,8354
5 Series,2011,1825
M3,2018,4023
X1,2024,4856
X6,2010,4204
X3,2023,6678
i8,2011,5935
